"device_name","machine_definition","variable_name","value","timestamp","variable_attribute","device","machine_def","year","month","date"
"be714-em63-multi-client","M221-10","Scrap_counter","3339","2025-11-02 02:43:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Shot_counter","737838","2025-11-02 02:43:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Shot_size","42.4","2025-11-02 02:43:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Extruder_torque","25.23","2025-11-02 02:43:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Peak_pressure_time","0.599","2025-11-02 02:43:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Peak_pressure_position","7.74","2025-11-02 02:43:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Ejector_fix_deviation_torque","6.6","2025-11-02 02:43:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Time_on_machine","05:09:56","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cushion","7.46","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Injection_time","0.433","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Dosage_time","2.48","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Injection_pressure","729","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Switch_pressure","726","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cycle_time","13.57","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Extruder_start_position","7.42","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cyl_tmp_z1","500","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cyl_tmp_z2","0","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cyl_tmp_z3","491.6","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cyl_tmp_z4","481.7","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cyl_tmp_z5","473.2","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cyl_tmp_z6","0","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cyl_tmp_z7","0","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cyl_tmp_z8","140","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Switch_position","8","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Machine_status","0A000","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Scrap_counter","4214","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Shot_counter","914151","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Shot_size","30.7","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Extruder_torque","20.66","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Peak_pressure_time","0.437","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Peak_pressure_position","7.79","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Ejector_fix_deviation_torque","10.3","2025-11-24 05:09:56.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Time_on_machine","05:10:16","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cushion","7.4","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Injection_time","0.433","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Dosage_time","2.5","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Injection_pressure","727","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Switch_pressure","724","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cycle_time","13.57","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Extruder_start_position","7.42","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cyl_tmp_z1","500","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cyl_tmp_z2","0","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cyl_tmp_z3","491.1","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cyl_tmp_z4","482.2","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cyl_tmp_z5","473.6","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cyl_tmp_z6","0","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cyl_tmp_z7","0","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cyl_tmp_z8","140","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Switch_position","8","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Machine_status","0A000","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Scrap_counter","4214","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Shot_counter","914153","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Shot_size","30.7","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Extruder_torque","20.42","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Peak_pressure_time","0.437","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Peak_pressure_position","7.79","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Ejector_fix_deviation_torque","9.8","2025-11-24 05:10:16.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Time_on_machine","05:10:36","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cushion","7.43","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Injection_time","0.433","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Dosage_time","2.51","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Injection_pressure","730","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Switch_pressure","728","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cycle_time","13.57","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Extruder_start_position","7.38","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cyl_tmp_z1","499.9","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cyl_tmp_z2","0","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cyl_tmp_z3","490.8","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cyl_tmp_z4","482.4","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cyl_tmp_z5","473.7","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cyl_tmp_z6","0","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cyl_tmp_z7","0","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Cyl_tmp_z8","140","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Switch_position","8","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Machine_status","0A000","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Scrap_counter","4214","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Shot_counter","914154","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Shot_size","30.7","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Extruder_torque","20.52","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Peak_pressure_time","0.437","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Peak_pressure_position","7.81","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Ejector_fix_deviation_torque","9.8","2025-11-24 05:10:36.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-24"
"be714-em63-multi-client","M221-10","Time_on_machine","02:33:59","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Cushion","7.55","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Injection_time","0.595","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Dosage_time","2.18","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Injection_pressure","1879","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Switch_pressure","1864","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Cycle_time","7.14","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Extruder_start_position","11.99","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Cyl_tmp_z1","518","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Cyl_tmp_z2","0","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Cyl_tmp_z3","518","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Cyl_tmp_z4","518","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Cyl_tmp_z5","509","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Cyl_tmp_z6","0","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Cyl_tmp_z7","0","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Cyl_tmp_z8","149","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Switch_position","8","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Machine_status","0A000","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Scrap_counter","3339","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Shot_counter","737754","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Shot_size","42.4","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Extruder_torque","25.18","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Peak_pressure_time","0.599","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Peak_pressure_position","7.75","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Ejector_fix_deviation_torque","6.5","2025-11-02 02:33:59.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Time_on_machine","02:34:19","2025-11-02 02:34:19.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Cushion","7.55","2025-11-02 02:34:19.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Injection_time","0.595","2025-11-02 02:34:19.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Dosage_time","2.16","2025-11-02 02:34:19.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Injection_pressure","1884","2025-11-02 02:34:19.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
"be714-em63-multi-client","M221-10","Switch_pressure","1870","2025-11-02 02:34:19.000000",,"be714-em63-multi-client","M221-10","2025","11","2025-11-02"
