datetime_last_load,machine_nr,machine_group_nr,machine_costcenter,machine_area,order_operation,article,article_description,tool_number,order_priority,order_planned_start,order_start,order_planned_stop,order_stop,target_qty,target_cycle_time_per_1000,target_partitioning,regrind_flag,actual_order_start,actual_machine_status,actual_cycle_time_per_1000,rest_duration,shift_start_date,shift_stop_date,actual_qty,actual_scrap_qty,shift_qty,shift_scrap,shift_production_time,shift_partitioning,stoer_text,remaining_runtime,parts_produced_last_updated,scrap_reason_codes,local_datetime_last_load,local_time_zone,target_cycle_time_per_1000_decimal,year,month,date
08-11-2025 02:34,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7721,480834,08-11-2025 21:00,08-11-2025 05:00,300432,640,300432,640,291005,8,Productie,5115080,,,08-11-2025 03:34,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 02:36,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7720,480742,08-11-2025 21:00,08-11-2025 05:00,300528,640,300528,640,291095,8,Productie,5114090,,,08-11-2025 03:36,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 02:38,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7720,480649,08-11-2025 21:00,08-11-2025 05:00,300624,640,300624,640,291185,8,Productie,5113110,,,08-11-2025 03:38,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 02:40,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7720,480472,08-11-2025 21:00,08-11-2025 05:00,300808,640,300808,640,291365,8,Productie,5111230,,,08-11-2025 03:40,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 02:42,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7719,480380,08-11-2025 21:00,08-11-2025 05:00,300904,640,300904,640,291455,8,Productie,5110240,,,08-11-2025 03:42,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 02:44,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7721,480295,08-11-2025 21:00,08-11-2025 05:00,300992,640,300992,640,291545,8,Productie,5109340,,,08-11-2025 03:44,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 02:46,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7719,480110,08-11-2025 21:00,08-11-2025 05:00,301184,640,301184,640,291725,8,Productie,5107380,,,08-11-2025 03:46,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 02:48,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7721,480026,08-11-2025 21:00,08-11-2025 05:00,301272,640,301272,640,291815,8,Productie,5106480,,,08-11-2025 03:48,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 02:50,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7719,479879,08-11-2025 21:00,08-11-2025 05:00,301424,640,301424,640,291956,8,Productie,5104920,,,08-11-2025 03:50,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 02:52,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7721,479756,08-11-2025 21:00,08-11-2025 05:00,301552,640,301552,640,292085,8,Productie,5103610,,,08-11-2025 03:52,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 02:54,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7720,479664,08-11-2025 21:00,08-11-2025 05:00,301648,640,301648,640,292175,8,Productie,5102630,,,08-11-2025 03:54,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 02:56,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7719,479571,08-11-2025 21:00,08-11-2025 05:00,301744,640,301744,640,292265,8,Productie,5101640,,,08-11-2025 03:56,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 02:58,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7720,479394,08-11-2025 21:00,08-11-2025 05:00,301928,640,301928,640,292445,8,Productie,5099760,,,08-11-2025 03:58,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:00,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7719,479279,08-11-2025 21:00,08-11-2025 05:00,302048,640,302048,640,292559,8,Productie,5098530,,,08-11-2025 04:00,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:02,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7720,479140,08-11-2025 21:00,08-11-2025 05:00,302192,640,302192,640,292701,8,Productie,5097060,,,08-11-2025 04:02,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:04,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7722,479040,08-11-2025 21:00,08-11-2025 05:00,302296,640,302296,640,292805,8,Productie,5095990,,,08-11-2025 04:04,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:06,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7721,478948,08-11-2025 21:00,08-11-2025 05:00,302392,640,302392,640,292895,8,Productie,5095010,,,08-11-2025 04:06,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:08,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7720,478855,08-11-2025 21:00,08-11-2025 05:00,302488,640,302488,640,292985,8,Productie,5094030,,,08-11-2025 04:08,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:10,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7721,478678,08-11-2025 21:00,08-11-2025 05:00,302672,640,302672,640,293165,8,Productie,5092140,,,08-11-2025 04:10,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:12,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7720,478586,08-11-2025 21:00,08-11-2025 05:00,302768,640,302768,640,293255,8,Productie,5091160,,,08-11-2025 04:12,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:14,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7721,478501,08-11-2025 21:00,08-11-2025 05:00,302856,640,302856,640,293345,8,Productie,5090260,,,08-11-2025 04:14,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:16,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7720,478316,08-11-2025 21:00,08-11-2025 05:00,303048,640,303048,640,293525,8,Productie,5088290,,,08-11-2025 04:16,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:18,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7721,478232,08-11-2025 21:00,08-11-2025 05:00,303136,640,303136,640,293615,8,Productie,5087390,,,08-11-2025 04:18,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:20,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7721,478139,08-11-2025 21:00,08-11-2025 05:00,303232,640,303232,640,293705,8,Productie,5086410,,,08-11-2025 04:20,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:22,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7721,477962,08-11-2025 21:00,08-11-2025 05:00,303416,640,303416,640,293885,8,Productie,5084520,,,08-11-2025 04:22,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:24,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7720,477870,08-11-2025 21:00,08-11-2025 05:00,303512,640,303512,640,293975,8,Productie,5083540,,,08-11-2025 04:24,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:26,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7720,477777,08-11-2025 21:00,08-11-2025 05:00,303608,640,303608,640,294065,8,Productie,5082560,,,08-11-2025 04:26,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:28,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7720,477600,08-11-2025 21:00,08-11-2025 05:00,303792,640,303792,640,294245,8,Productie,5080670,,,08-11-2025 04:28,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:30,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7720,477508,08-11-2025 21:00,08-11-2025 05:00,303888,640,303888,640,294335,8,Productie,5079690,,,08-11-2025 04:30,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:32,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7721,477346,08-11-2025 21:00,08-11-2025 05:00,304056,640,304056,640,294503,8,Productie,5077970,,,08-11-2025 04:32,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:34,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7720,477238,08-11-2025 21:00,08-11-2025 05:00,304168,640,304168,640,294605,8,Productie,5076820,,,08-11-2025 04:34,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:36,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7721,477154,08-11-2025 21:00,08-11-2025 05:00,304256,640,304256,640,294695,8,Productie,5075920,,,08-11-2025 04:36,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:38,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7720,477061,08-11-2025 21:00,08-11-2025 05:00,304352,640,304352,640,294785,8,Productie,5074940,,,08-11-2025 04:38,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:40,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7721,476884,08-11-2025 21:00,08-11-2025 05:00,304536,640,304536,640,294965,8,Productie,5073060,,,08-11-2025 04:40,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:42,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7720,476792,08-11-2025 21:00,08-11-2025 05:00,304632,640,304632,640,295055,8,Productie,5072070,,,08-11-2025 04:42,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:44,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7719,476699,08-11-2025 21:00,08-11-2025 05:00,304728,640,304728,640,295145,8,Productie,5071090,,,08-11-2025 04:44,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:46,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7720,476522,08-11-2025 21:00,08-11-2025 05:00,304912,640,304912,640,295325,8,Productie,5069210,,,08-11-2025 04:46,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:48,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7719,476430,08-11-2025 21:00,08-11-2025 05:00,305008,640,305008,640,295415,8,Productie,5068220,,,08-11-2025 04:48,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:50,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7721,476345,08-11-2025 21:00,08-11-2025 05:00,305096,640,305096,640,295505,8,Productie,5067320,,,08-11-2025 04:50,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:52,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7721,476168,08-11-2025 21:00,08-11-2025 05:00,305280,640,305280,640,295685,8,Productie,5065440,,,08-11-2025 04:52,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:54,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7721,476076,08-11-2025 21:00,08-11-2025 05:00,305376,640,305376,640,295775,8,Productie,5064460,,,08-11-2025 04:54,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:56,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7720,475983,08-11-2025 21:00,08-11-2025 05:00,305472,640,305472,640,295865,8,Productie,5063470,,,08-11-2025 04:56,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 03:58,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7721,475806,08-11-2025 21:00,08-11-2025 05:00,305656,640,305656,640,296045,8,Productie,5061590,,,08-11-2025 04:58,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 04:00,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,07-11-2025 21:00,200,7720,475714,08-11-2025 21:00,08-11-2025 05:00,305752,640,305752,640,296135,8,Productie,5060610,,,08-11-2025 05:00,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 04:02,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,08-11-2025 05:00,200,7600,475598,08-11-2025 05:00,08-11-2025 17:00,305872,640,80,0,76,8,Productie,505938,,,08-11-2025 05:02,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 04:04,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,08-11-2025 05:00,200,7567,475444,08-11-2025 05:00,08-11-2025 17:00,306032,640,240,0,227,8,Productie,505774,,,08-11-2025 05:04,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 04:06,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,08-11-2025 05:00,200,7732,475360,08-11-2025 05:00,08-11-2025 17:00,306120,640,328,0,317,8,Productie,505684,,,08-11-2025 05:06,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 04:08,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,08-11-2025 05:00,200,7679,475267,08-11-2025 05:00,08-11-2025 17:00,306216,640,424,0,407,8,Productie,505585,,,08-11-2025 05:08,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 04:10,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,08-11-2025 05:00,200,7724,475090,08-11-2025 05:00,08-11-2025 17:00,306400,640,608,0,587,8,Productie,505397,,,08-11-2025 05:10,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 04:12,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,08-11-2025 05:00,200,7693,474998,08-11-2025 05:00,08-11-2025 17:00,306496,640,704,0,677,8,Productie,505299,,,08-11-2025 05:12,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 04:14,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,08-11-2025 05:00,200,7670,474905,08-11-2025 05:00,08-11-2025 17:00,306592,640,800,0,767,8,Productie,505200,,,08-11-2025 05:14,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 04:16,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,08-11-2025 05:00,200,7699,474728,08-11-2025 05:00,08-11-2025 17:00,306776,640,984,0,947,8,Productie,505012,,,08-11-2025 05:16,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 04:18,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,08-11-2025 05:00,200,7681,474636,08-11-2025 05:00,08-11-2025 17:00,306872,640,1080,0,1037,8,Productie,504914,,,08-11-2025 05:18,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 04:20,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,08-11-2025 05:00,200,7719,474551,08-11-2025 05:00,08-11-2025 17:00,306960,640,1168,0,1127,8,Productie,504824,,,08-11-2025 05:20,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 04:22,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,08-11-2025 05:00,200,7688,474366,08-11-2025 05:00,08-11-2025 17:00,307152,640,1360,0,1307,8,Productie,504627,,,08-11-2025 05:22,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 04:24,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,08-11-2025 05:00,200,7718,474282,08-11-2025 05:00,08-11-2025 17:00,307240,640,1448,0,1397,8,Productie,504537,,,08-11-2025 05:24,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 04:26,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,08-11-2025 05:00,200,7705,474189,08-11-2025 05:00,08-11-2025 17:00,307336,640,1544,0,1487,8,Productie,504439,,,08-11-2025 05:26,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 04:28,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,08-11-2025 05:00,200,7718,474012,08-11-2025 05:00,08-11-2025 17:00,307520,640,1728,0,1667,8,Productie,504250,,,08-11-2025 05:28,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 04:30,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,08-11-2025 05:00,200,7706,473920,08-11-2025 05:00,08-11-2025 17:00,307616,640,1824,0,1757,8,Productie,504152,,,08-11-2025 05:30,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 04:32,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,08-11-2025 05:00,200,7697,473796,08-11-2025 05:00,08-11-2025 17:00,307744,640,1952,0,1878,8,Productie,504021,,,08-11-2025 05:32,Europe/Brussels,7700,2025,11,08-11-2025
08-11-2025 04:34,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,08-11-2025 05:00,200,7707,473650,08-11-2025 05:00,08-11-2025 17:00,307896,640,2104,0,2027,8,Productie,503865,,,08-11-2025 05:34,Europe/Brussels,7700,2025,11,08-11-2025
